num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
5148,2017,15,20,4,3,8,2,101,1,16,1,21,3,3,5,1,1,4,67,5,2006,4,1
5149,2017,15,12,3,2,8,2,101,1,9,1,50,9,9,11,1,1,99,69,3,9999,6,1
5150,2017,15,12,3,2,8,2,101,1,9,1,22,3,3,5,1,1,4,76,3,2004,4,1
5151,2017,15,2,1,1,8,2,111,1,99,1,23,3,3,5,1,1,4,18,5,2013,5,4
5152,2017,15,13,3,2,8,2,111,1,99,1,21,3,3,5,1,1,4,999,99,9999,6,1
5153,2017,15,13,3,2,8,2,111,1,99,9,999,16,12,18,1,9,6,999,99,9999,6,1
5154,2017,15,7,2,1,8,2,109,1,99,1,27,4,4,6,1,9,4,6,3,9999,6,1
5155,2017,15,8,2,1,8,2,106,1,99,1,34,5,5,7,1,9,4,999,99,9999,6,1
5156,2017,15,8,2,1,8,2,106,1,99,9,999,16,12,18,9,9,5,999,99,9999,6,1
5157,2017,15,1,1,1,8,2,910,9,99,1,28,4,4,6,1,9,1,69,4,9999,6,1
5158,2017,15,10,2,1,8,2,101,1,1,9,999,16,12,18,1,9,1,69,4,9999,6,1
5159,2017,16,15,3,2,8,3,101,1,18,9,999,16,12,18,9,9,12,999,99,9999,6,1
5160,2017,16,15,3,2,8,3,101,1,18,1,29,4,4,6,9,1,4,999,99,9999,6,1
5161,2017,16,11,2,1,8,3,608,6,99,1,42,7,7,9,1,1,12,17,1,1989,2,1
5162,2017,16,11,2,1,8,3,608,6,99,1,21,3,3,5,1,1,4,32,1,2017,5,1
5163,2017,16,6,2,1,8,3,1203,12,99,1,24,3,3,5,9,1,4,67,3,9999,6,1
5164,2017,16,6,2,1,8,3,1203,12,99,1,24,3,3,5,9,1,3,17,6,1995,3,1
5165,2017,16,7,2,1,8,3,801,8,99,9,999,16,12,18,9,9,1,48,2,9999,6,1
5166,2017,16,7,2,1,8,3,801,8,99,1,19,2,2,4,9,1,4,999,8,9999,6,1
5167,2017,16,16,3,2,8,3,314,3,99,1,49,8,8,10,9,1,11,999,99,9999,6,1
5168,2017,16,16,3,2,8,3,314,3,99,1,39,6,6,8,9,1,4,999,99,9999,6,1
5169,2017,17,22,4,3,8,4,101,1,3,1,29,4,4,6,1,1,4,6,5,9999,6,1
5170,2017,17,22,4,3,8,4,101,1,3,1,54,9,9,11,1,1,1,999,2,2009,4,1
5171,2017,17,0,1,1,8,4,101,1,13,1,47,8,8,10,1,1,2,69,4,9999,6,1
5172,2017,17,20,4,3,8,4,1904,19,99,1,53,9,9,11,1,1,3,69,4,2009,4,2
5173,2017,17,8,2,1,8,4,511,5,99,1,35,6,6,8,1,1,6,19,2,1999,3,1
5174,2017,17,8,2,1,8,4,511,5,99,1,23,3,3,5,9,1,4,999,5,9999,6,1
5175,2017,17,14,3,2,8,4,502,5,99,1,42,7,7,9,9,1,5,26,2,9999,6,1
5176,2017,17,14,3,2,8,4,502,5,99,1,52,9,9,11,9,1,5,19,2,9999,6,1
5177,2017,17,22,4,3,8,4,901,9,99,1,26,4,4,6,1,1,3,69,99,9999,6,1
5178,2017,17,22,4,3,8,4,901,9,99,1,22,3,3,5,1,1,1,999,99,9999,6,1
5179,2017,18,19,4,3,8,5,101,1,6,1,32,5,5,7,9,1,1,69,2,2008,4,1
5180,2017,18,19,4,3,8,5,101,1,6,1,28,4,4,6,9,1,4,999,5,9999,6,1
5181,2017,18,21,4,3,8,5,101,1,10,2,44,7,7,9,9,1,2,52,4,2017,5,1
5182,2017,18,21,4,3,8,5,101,1,10,1,21,3,3,5,9,1,4,54,5,2015,5,1
5183,2017,18,16,3,2,8,5,1905,19,99,1,38,6,6,8,9,1,4,999,99,9999,6,2
5184,2017,18,18,4,3,8,5,1102,11,99,1,44,7,7,9,1,1,3,69,99,9999,6,1
5185,2017,18,18,4,3,8,5,1102,11,99,1,38,6,6,8,1,1,2,69,99,9999,6,1
5186,2017,18,18,4,3,8,5,1102,11,99,1,60,11,11,13,1,1,12,30,99,9999,6,1
5187,2017,18,20,4,3,8,5,201,2,99,1,28,4,4,6,2,1,3,69,4,9999,6,1
5188,2017,18,20,4,3,8,5,201,2,99,1,18,2,2,4,9,1,4,3,14,9999,6,1
5189,2017,18,20,4,3,8,5,201,2,99,1,51,9,9,11,9,1,3,69,5,9999,6,1
5190,2017,18,20,4,3,8,5,201,2,99,2,19,2,2,4,9,1,3,69,3,9999,6,1
5191,2017,18,22,4,3,8,5,208,2,99,1,40,7,7,9,9,1,5,26,2,2017,5,2
5192,2017,18,7,2,1,8,5,1709,17,99,1,40,7,7,9,9,1,5,999,2,9999,6,1
5193,2017,18,7,2,1,8,5,1709,17,99,1,25,4,4,6,9,1,5,999,2,9999,6,1
5194,2017,19,19,4,3,8,6,105,1,99,1,28,4,4,6,1,1,4,63,3,2013,5,1
5195,2017,19,19,4,3,8,6,105,1,99,1,19,2,2,4,2,1,4,76,3,9999,6,1
5196,2017,19,16,3,2,8,6,101,1,13,9,999,16,12,18,9,1,1,999,99,9999,6,1
5197,2017,19,16,3,2,8,6,101,1,13,1,29,4,4,6,9,1,4,999,99,9999,6,1
5198,2017,19,18,4,3,8,6,101,1,12,1,25,4,4,6,9,1,4,6,3,9999,6,2
5199,2017,19,7,2,1,8,6,113,1,99,2,29,4,4,6,9,1,1,52,3,9999,6,1
5200,2017,19,7,2,1,8,6,113,1,99,1,30,5,5,7,9,1,4,45,1,2012,5,1
5201,2017,19,18,4,3,8,6,2001,20,99,1,63,11,11,13,9,1,3,48,2,9999,6,1
5202,2017,19,18,4,3,8,6,2001,20,99,1,19,2,2,4,9,1,4,27,1,9999,6,1
5203,2017,19,16,3,2,8,6,501,5,99,1,39,6,6,8,9,1,6,999,2,2005,4,1
5204,2017,19,16,3,2,8,6,501,5,99,1,25,4,4,6,9,1,4,76,1,9999,6,1
5205,2017,19,19,4,3,8,6,608,6,99,1,47,8,8,10,9,1,1,52,6,2001,4,1
5206,2017,19,19,4,3,8,6,608,6,99,1,999,16,12,18,9,1,1,56,1,2003,4,1
5207,2017,19,16,3,2,8,6,1014,10,99,1,999,16,12,18,9,1,4,6,1,9999,6,2
5208,2017,19,0,1,1,8,6,901,9,99,1,19,2,2,4,9,1,4,64,5,2016,5,2
5209,2017,19,10,2,1,8,6,901,9,99,1,34,5,5,7,9,1,3,69,5,9999,6,2
5210,2017,19,21,4,3,8,6,1507,15,99,1,46,8,8,10,1,1,2,999,99,9999,6,1
5211,2017,19,21,4,3,8,6,1507,15,99,1,23,3,3,5,1,1,4,999,99,9999,6,1
5212,2017,19,6,2,1,8,6,203,2,99,1,60,11,11,13,1,1,6,19,8,1995,3,1
5213,2017,19,6,2,1,8,6,203,2,99,1,33,5,5,7,1,1,3,69,5,9999,6,1
5214,2017,19,8,2,1,8,6,1805,18,99,9,999,16,12,18,9,9,5,26,2,9999,6,1
5215,2017,19,8,2,1,8,6,1805,18,99,1,52,9,9,11,9,1,3,69,2,9999,6,1
5216,2017,19,6,2,1,8,6,415,4,99,1,25,4,4,6,9,1,4,76,4,9999,6,1
5217,2017,19,6,2,1,8,6,415,4,99,9,999,16,12,18,9,9,3,69,2,9999,6,1
5218,2017,20,13,3,2,8,7,101,1,2,1,57,10,10,12,9,1,1,10,4,2011,5,1
5219,2017,20,13,3,2,8,7,101,1,2,1,23,3,3,5,9,1,4,32,4,2016,5,1
5220,2017,20,1,1,1,8,7,101,1,1,1,50,9,9,11,9,1,1,48,1,2009,4,1
5221,2017,20,1,1,1,8,7,101,1,1,1,33,5,5,7,9,1,4,32,5,9999,6,1
5222,2017,20,0,1,1,8,7,101,1,18,2,29,4,4,6,9,1,1,56,5,2011,5,1
5223,2017,20,0,1,1,8,7,101,1,18,1,54,9,9,11,9,1,1,28,2,9999,6,1
5224,2017,20,15,3,2,8,7,101,1,6,1,62,11,11,13,9,1,3,69,4,2015,5,1
5225,2017,20,15,3,2,8,7,101,1,6,1,22,3,3,5,9,1,4,999,99,9999,6,1
5226,2017,20,9,2,1,8,7,101,1,15,1,999,16,12,18,9,1,9,69,1,2016,5,2
5227,2017,20,1,1,1,8,7,109,1,99,1,22,3,3,5,9,1,4,27,1,2016,5,2
5228,2017,20,0,1,1,8,7,117,1,99,1,38,6,6,8,2,1,1,8,2,9999,6,1
5229,2017,20,0,1,1,8,7,117,1,99,1,59,10,10,12,1,1,1,27,4,2008,4,1
5230,2017,20,0,1,1,8,7,117,1,99,1,35,6,6,8,1,1,1,14,6,1980,2,1
5231,2017,20,6,2,1,8,7,113,1,99,1,27,4,4,6,9,1,4,999,5,9999,6,2
5232,2017,20,18,4,3,8,7,2216,22,99,1,27,4,4,6,2,1,1,69,3,9999,6,2
5233,2017,20,22,4,3,8,7,501,5,99,1,26,4,4,6,2,1,1,28,2,2008,4,1
5234,2017,20,22,4,3,8,7,501,5,99,1,26,4,4,6,1,1,4,2,1,9999,6,1
5235,2017,20,15,3,2,8,7,609,6,99,2,40,7,7,9,1,1,2,52,3,1995,3,2
5236,2017,20,11,2,1,8,7,1609,16,99,1,59,10,10,12,9,1,9,69,2,9999,6,1
5237,2017,20,11,2,1,8,7,1609,16,99,1,59,10,10,12,9,1,4,67,5,9999,6,1
5238,2017,20,10,2,1,8,7,1802,18,99,1,47,8,8,10,1,1,3,69,3,1989,2,1
5239,2017,20,10,2,1,8,7,1802,18,99,1,72,13,11,15,1,1,4,77,5,2012,5,1
5240,2017,20,23,4,3,8,7,1802,18,99,1,28,4,4,6,9,1,4,999,99,9999,6,2
5241,2017,21,9,2,1,8,1,101,1,5,1,32,5,5,7,1,1,3,73,11,2014,5,1
5242,2017,21,9,2,1,8,1,101,1,5,1,27,4,4,6,1,1,4,54,6,2017,5,1
5243,2017,21,18,4,3,8,1,109,1,99,1,26,4,4,6,1,1,1,28,8,1994,3,1
5244,2017,21,18,4,3,8,1,109,1,99,2,25,4,4,6,1,1,4,18,17,9999,6,1
5245,2017,21,9,2,1,8,1,109,1,99,1,37,6,6,8,1,1,1,69,11,2000,4,1
5246,2017,21,9,2,1,8,1,109,1,99,2,48,8,8,10,1,1,4,999,17,9999,6,1
5247,2017,21,13,3,2,8,1,117,1,99,1,43,7,7,9,1,1,5,31,2,9999,6,1
5248,2017,21,13,3,2,8,1,117,1,99,1,34,5,5,7,1,1,4,18,5,9999,6,1
5249,2017,21,4,1,1,8,1,1901,19,99,1,31,5,5,7,1,1,6,19,2,2006,4,1
5250,2017,21,4,1,1,8,1,1901,19,99,1,38,6,6,8,1,1,5,999,2,9999,6,1
5251,2017,21,13,3,2,8,1,1903,19,99,1,62,11,11,13,9,1,3,999,99,9999,6,4
5252,2017,21,20,4,3,8,1,1002,10,99,1,49,8,8,10,1,1,5,26,99,9999,6,1
5253,2017,21,20,4,3,8,1,1002,10,99,1,17,2,2,4,1,2,4,6,5,9999,6,1
5254,2017,21,3,1,1,8,1,1909,19,99,9,999,16,12,18,9,9,12,999,17,9999,6,1
5255,2017,21,3,1,1,8,1,1909,19,99,1,25,4,4,6,9,1,4,54,17,2017,5,1
5256,2017,21,15,3,2,8,1,902,9,99,9,999,16,12,18,9,9,2,999,99,9999,6,3
5257,2017,21,10,2,1,8,1,1801,18,99,9,999,16,12,18,9,9,14,999,99,9999,6,1
5258,2017,21,10,2,1,8,1,1801,18,99,1,18,2,2,4,9,1,4,999,99,9999,6,1
5259,2017,21,21,4,3,8,1,701,7,99,1,40,7,7,9,1,1,3,17,5,9999,6,4
5260,2017,21,15,3,2,8,1,416,4,99,1,88,15,11,17,1,1,3,999,4,1999,3,1
5261,2017,21,15,3,2,8,1,416,4,99,1,33,5,5,7,1,1,11,999,2,2007,4,1
5262,2017,21,11,2,1,8,1,314,3,99,9,999,16,12,18,9,9,6,19,3,9999,6,2
5263,2017,22,19,4,3,8,2,110,1,99,1,29,4,4,6,1,1,1,48,5,9999,6,1
5264,2017,22,19,4,3,8,2,110,1,99,1,36,6,6,8,1,1,1,999,6,9999,6,1
5265,2017,22,9,2,1,8,2,601,6,99,1,26,4,4,6,1,1,4,6,3,9999,6,1
5266,2017,22,17,3,2,8,2,415,4,99,9,999,16,12,18,1,9,12,30,17,9999,6,3
5267,2017,22,2,1,1,8,2,301,3,99,9,999,16,12,18,1,9,2,17,6,9999,6,2
5268,2017,23,8,2,1,8,3,109,1,99,1,43,7,7,9,1,1,1,48,99,2017,5,1
5269,2017,23,8,2,1,8,3,109,1,99,1,20,3,3,5,1,1,4,999,99,2017,5,1
5270,2017,23,15,3,2,8,3,101,1,12,1,44,7,7,9,1,1,6,19,6,9999,6,1
5271,2017,23,15,3,2,8,3,101,1,12,1,25,4,4,6,1,1,4,27,1,9999,6,1
5272,2017,23,15,3,2,8,3,117,1,99,1,33,5,5,7,1,1,1,48,2,1998,3,1
5273,2017,23,15,3,2,8,3,117,1,99,1,21,3,3,5,1,1,4,67,1,9999,6,1
5274,2017,23,14,3,2,8,3,2101,21,99,1,65,12,11,14,2,1,3,69,11,9999,6,1
5275,2017,23,14,3,2,8,3,2101,21,99,1,60,11,11,13,1,1,2,52,9,9999,6,1
5276,2017,23,20,4,3,8,3,1108,11,99,1,18,2,2,4,9,1,4,67,3,9999,6,1
5277,2017,23,20,4,3,8,3,1108,11,99,2,15,2,2,4,9,2,4,27,2,9999,6,1
5278,2017,23,16,3,2,8,3,101,1,9,1,27,4,4,6,9,1,1,48,4,2012,5,1
5279,2017,23,16,3,2,8,3,101,1,9,1,35,6,6,8,9,1,4,6,4,9999,6,1
5280,2017,23,22,4,3,8,3,101,1,2,1,39,6,6,8,9,1,1,10,2,2006,4,1
5281,2017,23,22,4,3,8,3,101,1,2,1,19,2,2,4,9,1,4,76,3,1979,1,1
5282,2017,23,14,3,2,8,3,706,7,99,1,52,9,9,11,9,1,1,69,9,1999,3,1
5283,2017,23,14,3,2,8,3,706,7,99,1,999,16,12,18,9,1,3,69,9,1985,2,1
5284,2017,23,15,3,2,8,3,701,7,99,1,999,16,12,18,9,1,5,31,2,2017,5,2
5285,2017,23,18,4,3,8,3,101,1,18,1,55,10,10,12,9,1,2,27,4,2017,5,1
5286,2017,23,18,4,3,8,3,101,1,18,1,25,4,4,6,9,1,4,27,5,2017,5,2
5287,2017,23,20,4,3,8,3,117,1,99,1,18,2,2,4,9,1,3,17,11,1994,3,2
5288,2017,24,11,2,1,8,4,101,1,18,2,45,8,8,10,9,1,2,69,4,1997,3,1
5289,2017,24,11,2,1,8,4,101,1,18,1,25,4,4,6,9,1,4,67,2,2015,5,1
5290,2017,24,5,1,1,8,4,101,1,10,1,40,7,7,9,9,1,1,28,1,2016,5,1
5291,2017,24,5,1,1,8,4,101,1,10,1,999,16,12,18,9,1,1,28,2,2016,5,1
5292,2017,24,19,4,3,8,4,101,1,10,1,33,5,5,7,9,1,1,48,2,2007,4,1
5293,2017,24,19,4,3,8,4,101,1,10,1,21,3,3,5,9,1,99,999,99,9999,6,1
5294,2017,24,13,3,2,8,4,1805,18,99,1,24,3,3,5,9,1,5,41,2,2014,5,1
5295,2017,24,13,3,2,8,4,1805,18,99,1,19,2,2,4,9,1,4,27,1,9999,6,1
5296,2017,24,10,2,1,8,4,1701,17,99,1,35,6,6,8,9,1,4,6,1,2014,5,1
5297,2017,24,10,2,1,8,4,1701,17,99,1,18,2,2,4,9,1,4,67,4,2016,5,1
5298,2017,24,22,4,3,8,4,113,1,99,2,37,6,6,8,9,1,2,28,5,9999,6,1
5299,2017,24,22,4,3,8,4,113,1,99,1,20,3,3,5,9,1,4,67,1,9999,6,1
5300,2017,24,7,2,1,8,4,101,1,7,1,19,2,2,4,9,1,1,999,99,9999,6,2
5301,2017,24,19,4,3,8,4,1908,19,99,1,56,10,10,12,9,1,4,999,99,9999,6,2
5302,2017,24,22,4,3,8,4,1901,19,99,1,23,3,3,5,9,1,4,999,99,9999,6,2
5303,2017,24,3,1,1,8,4,107,1,99,1,25,4,4,6,9,1,1,999,99,9999,6,2
5304,2017,25,12,3,2,8,5,109,1,99,1,33,5,5,7,9,1,6,19,4,1995,3,1
5305,2017,25,12,3,2,8,5,109,1,99,1,34,5,5,7,9,1,4,6,5,2011,5,1
5306,2017,25,9,2,1,8,5,101,1,11,9,999,16,12,18,9,9,6,999,99,9999,6,1
5307,2017,25,9,2,1,8,5,101,1,11,1,22,3,3,5,9,1,4,67,5,9999,6,1
5308,2017,25,10,2,1,8,5,109,1,99,1,29,4,4,6,9,1,12,28,11,9999,6,1
5309,2017,25,10,2,1,8,5,109,1,99,1,20,3,3,5,9,1,4,67,5,9999,6,1
5310,2017,25,18,4,3,8,5,1001,10,99,1,30,5,5,7,2,1,14,6,1,9999,6,1
5311,2017,25,18,4,3,8,5,1001,10,99,2,35,6,6,8,1,1,4,32,5,9999,6,1
5312,2017,25,18,4,3,8,5,1711,17,99,1,36,6,6,8,2,1,4,6,3,9999,6,1
5313,2017,25,18,4,3,8,5,1711,17,99,1,23,3,3,5,1,1,4,18,5,2014,5,1
5314,2017,25,21,4,3,8,5,1709,17,99,1,34,5,5,7,2,1,4,27,3,9999,6,2
5315,2017,26,0,1,1,8,6,101,1,1,1,33,5,5,7,1,1,3,48,4,2008,4,1
5316,2017,26,0,1,1,8,6,101,1,1,1,30,5,5,7,1,1,1,48,11,1999,3,1
5317,2017,26,0,1,1,8,6,101,1,1,1,26,4,4,6,2,1,1,48,4,2001,4,1
5318,2017,26,9,2,1,8,6,101,1,1,9,999,16,12,18,9,9,12,50,2,9999,6,1
5319,2017,26,10,2,1,8,6,101,1,1,1,38,6,6,8,9,1,1,58,4,9999,6,1
5320,2017,26,10,2,1,8,6,101,1,1,1,999,16,12,18,9,1,4,76,9,9999,6,1
5321,2017,26,11,2,1,8,6,101,1,3,1,34,5,5,7,9,1,4,6,5,2017,5,1
5322,2017,26,11,2,1,8,6,101,1,3,1,59,10,10,12,9,1,4,999,99,2017,5,1
5323,2017,26,13,3,2,8,6,101,1,2,9,999,16,12,18,9,9,99,69,10,9999,6,1
5324,2017,26,13,3,2,8,6,101,1,2,1,78,14,11,16,9,1,2,28,4,2015,5,1
5325,2017,26,14,3,2,8,6,101,1,6,9,999,16,12,18,9,1,6,88,2,1999,3,1
5326,2017,26,14,3,2,8,6,101,1,6,9,999,16,12,18,9,1,4,27,5,2014,5,1
5327,2017,26,3,1,1,8,6,101,1,13,1,40,7,7,9,1,1,99,999,3,9999,6,1
5328,2017,26,3,1,1,8,6,101,1,13,1,20,3,3,5,1,1,99,56,3,9999,6,1
5329,2017,26,1,1,1,8,6,101,1,5,1,20,3,3,5,1,1,4,6,3,9999,6,1
5330,2017,26,1,1,1,8,6,101,1,5,1,32,5,5,7,1,1,11,69,2,9999,6,1
5331,2017,26,20,4,3,8,6,101,1,21,1,42,7,7,9,9,1,4,76,2,9999,6,2
5332,2017,26,15,3,2,8,6,101,1,11,1,56,10,10,12,9,1,99,81,8,9999,6,1
5333,2017,26,15,3,2,8,6,101,1,11,1,30,5,5,7,9,1,4,6,5,9999,6,1
5334,2017,26,1,1,1,8,6,109,1,99,1,48,8,8,10,1,1,1,28,2,9999,6,1
5335,2017,26,1,1,1,8,6,109,1,99,2,22,3,3,5,1,1,1,10,6,2015,5,1
5336,2017,26,19,4,3,8,6,502,5,99,1,41,7,7,9,9,1,12,17,12,9999,6,1
5337,2017,26,19,4,3,8,6,502,5,99,1,999,16,12,18,9,1,4,999,99,9999,6,1
5338,2017,26,14,3,2,8,6,513,5,99,1,71,13,11,15,9,1,4,32,4,9999,6,1
5339,2017,26,14,3,2,8,6,513,5,99,9,999,16,12,18,9,9,1,999,99,9999,6,1
5340,2017,26,13,3,2,8,6,1014,10,99,1,34,5,5,7,9,1,5,50,2,1988,2,1
5341,2017,26,13,3,2,8,6,1014,10,99,1,45,8,8,10,9,1,5,19,1,2003,4,1
5342,2017,26,20,4,3,8,6,1101,11,99,1,40,7,7,9,9,1,4,67,5,2007,4,1
5343,2017,26,20,4,3,8,6,1101,11,99,9,999,16,12,18,9,9,1,999,99,9999,6,1
5344,2017,26,18,4,3,8,6,1222,12,99,1,27,4,4,6,9,1,3,69,99,9999,6,1
5345,2017,26,17,3,2,8,6,1603,16,99,1,39,6,6,8,9,1,1,56,2,1988,2,1
5346,2017,26,23,4,3,8,6,704,7,99,1,27,4,4,6,9,1,1,107,4,9999,6,1
5347,2017,26,23,4,3,8,6,704,7,99,1,22,3,3,5,9,1,4,999,99,9999,6,1
5348,2017,26,23,4,3,8,6,704,7,99,1,22,3,3,5,9,1,3,69,6,1994,3,1
5349,2017,26,20,4,3,8,6,409,4,99,1,28,4,4,6,9,1,1,69,1,9999,6,1
5350,2017,26,20,4,3,8,6,409,4,99,1,22,3,3,5,9,1,4,6,3,9999,6,1
5351,2017,27,3,1,1,8,7,101,1,4,1,27,4,4,6,1,1,5,31,2,2016,5,1
5352,2017,27,3,1,1,8,7,101,1,4,1,42,7,7,9,1,1,4,18,1,9999,6,1
5353,2017,27,20,4,3,8,7,103,1,99,1,53,9,9,11,9,1,9,10,7,1983,2,2
5354,2017,27,9,2,1,8,7,101,1,12,1,27,4,4,6,1,1,99,52,3,9999,6,1
5355,2017,27,9,2,1,8,7,101,1,12,1,22,3,3,5,1,1,99,52,3,9999,6,1
5356,2017,27,21,4,3,8,7,109,1,99,1,45,8,8,10,9,1,9,48,2,9999,6,1
5357,2017,27,21,4,3,8,7,109,1,99,1,24,3,3,5,9,1,4,6,5,9999,6,1
5358,2017,27,22,4,3,8,7,117,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,4
5359,2017,27,3,1,1,8,7,117,1,99,1,44,7,7,9,2,1,1,69,12,2003,4,1
5360,2017,27,3,1,1,8,7,117,1,99,1,21,3,3,5,9,1,4,32,5,2013,5,1
5361,2017,27,23,4,3,8,7,1906,19,99,1,30,5,5,7,1,1,6,19,2,2002,4,1
5362,2017,27,23,4,3,8,7,1906,19,99,1,22,3,3,5,2,1,1,27,2,9999,6,1
5363,2017,27,0,1,1,8,7,506,5,99,2,17,2,2,4,9,2,4,999,99,9999,6,2
5364,2017,27,17,3,2,8,7,609,6,99,1,38,6,6,8,1,1,5,19,3,2006,4,1
5365,2017,27,17,3,2,8,7,609,6,99,1,21,3,3,5,9,1,4,6,5,2016,5,1
5366,2017,27,22,4,3,8,7,602,6,99,1,27,4,4,6,9,1,4,1,3,9999,6,2
5367,2017,27,19,4,3,8,7,1020,10,99,1,41,7,7,9,9,1,3,10,4,2005,4,1
5368,2017,27,19,4,3,8,7,1020,10,99,1,24,3,3,5,9,1,4,6,5,9999,6,1
5369,2017,27,22,4,3,8,7,1103,11,99,1,27,4,4,6,9,1,1,999,99,9999,6,2
5370,2017,27,18,4,3,8,7,922,9,99,1,48,8,8,10,9,1,3,69,2,9999,6,1
5371,2017,27,18,4,3,8,7,922,9,99,1,17,2,2,4,9,2,4,27,1,9999,6,1
5372,2017,27,16,3,2,8,7,1614,16,99,1,18,2,2,4,2,1,4,6,3,9999,6,1
5373,2017,27,16,3,2,8,7,1614,16,99,1,16,2,2,4,1,2,4,6,1,2016,5,1
5374,2017,27,23,4,3,8,7,416,4,99,1,999,16,12,18,9,1,2,69,4,9999,6,2
5375,2017,27,20,4,3,8,7,313,3,99,1,54,9,9,11,1,1,1,69,2,1988,2,1
5376,2017,27,20,4,3,8,7,313,3,99,1,24,3,3,5,1,1,4,999,1,9999,6,1
5377,2017,28,20,4,3,8,1,110,1,99,1,32,5,5,7,9,1,4,6,3,9999,6,2
5378,2017,28,19,4,3,8,1,501,5,99,1,21,3,3,5,1,1,2,41,1,2016,5,1
5379,2017,28,19,4,3,8,1,501,5,99,1,34,5,5,7,9,1,1,27,5,9999,6,1
5380,2017,28,16,3,2,8,1,614,6,99,1,20,3,3,5,1,1,4,32,4,9999,6,1
5381,2017,28,16,3,2,8,1,614,6,99,1,16,2,2,4,1,2,3,69,1,1984,2,1
5382,2017,28,1,1,1,8,1,1709,17,99,1,53,9,9,11,1,1,12,999,99,9999,6,2
5383,2017,28,21,4,3,8,1,1712,17,99,1,23,3,3,5,1,1,3,69,4,2016,5,1
5384,2017,28,21,4,3,8,1,1712,17,99,1,20,3,3,5,9,1,4,6,3,2017,5,1
5385,2017,29,23,4,3,8,2,117,1,99,1,25,4,4,6,9,1,99,999,99,9999,6,1
5386,2017,29,16,3,2,8,2,2106,21,99,1,27,4,4,6,9,1,3,69,6,1983,2,1
5387,2017,29,16,3,2,8,2,2106,21,99,1,29,4,4,6,9,1,3,23,2,2006,4,1
5388,2017,29,20,4,3,8,2,2007,20,99,1,18,2,2,4,9,1,4,27,1,9999,6,1
5389,2017,29,20,4,3,8,2,2007,20,99,1,54,9,9,11,9,1,4,18,1,9999,6,1
5390,2017,29,3,1,1,8,2,1020,10,99,1,25,4,4,6,9,1,1,999,4,9999,6,3
5391,2017,29,10,2,1,8,2,912,9,99,1,38,6,6,8,9,1,6,19,3,2000,4,1
5392,2017,29,10,2,1,8,2,912,9,99,1,59,10,10,12,9,1,1,69,99,9999,6,1
5393,2017,29,16,3,2,8,2,901,9,99,1,58,10,10,12,9,1,1,69,2,1989,2,1
5394,2017,29,16,3,2,8,2,901,9,99,1,27,4,4,6,9,1,9,41,6,2000,4,1
5395,2017,29,18,4,3,8,2,914,9,99,1,39,6,6,8,9,1,99,69,2,1991,3,1
5396,2017,29,18,4,3,8,2,914,9,99,1,27,4,4,6,9,1,2,28,5,2011,5,1
5397,2017,29,19,4,3,8,2,1301,13,99,1,53,9,9,11,9,1,99,999,99,9999,6,1
5398,2017,29,0,1,1,8,2,304,3,99,1,21,3,3,5,9,1,4,54,3,2017,5,4
5399,2017,30,4,1,1,8,3,101,1,9,1,25,4,4,6,1,1,3,69,5,9999,6,1
5400,2017,30,4,1,1,8,3,101,1,9,1,34,5,5,7,1,1,1,41,1,9999,6,1
5401,2017,30,20,4,3,8,3,109,1,99,1,21,3,3,5,9,1,1,52,1,9999,6,1
5402,2017,30,20,4,3,8,3,109,1,99,1,999,16,12,18,9,2,4,6,5,9999,6,1
5403,2017,30,19,4,3,8,3,1501,15,99,1,37,6,6,8,9,1,3,52,99,9999,6,1
5404,2017,30,19,4,3,8,3,1501,15,99,1,19,2,2,4,9,1,4,67,1,9999,6,1
5405,2017,30,6,2,1,8,3,1801,18,99,1,27,4,4,6,9,1,2,34,2,9999,6,1
5406,2017,30,6,2,1,8,3,1801,18,99,1,31,5,5,7,9,1,4,6,1,9999,6,1
5407,2017,30,16,3,2,8,3,1701,17,99,1,45,8,8,10,9,1,3,69,4,2017,5,1
5408,2017,30,16,3,2,8,3,1701,17,99,1,45,8,8,10,9,1,4,999,99,9999,6,1
5409,2017,31,7,2,1,8,4,101,1,6,1,22,3,3,5,1,1,9,52,2,2005,4,2
5410,2017,31,19,4,3,8,4,1315,13,99,1,34,5,5,7,9,1,4,32,5,9999,6,1
5411,2017,31,19,4,3,8,4,1315,13,99,1,999,16,12,18,9,1,2,999,3,2001,4,1
5412,2017,31,19,4,3,8,4,101,1,7,1,56,10,10,12,9,1,12,999,1,9999,6,2
5413,2017,31,6,2,1,8,4,101,1,3,1,26,4,4,6,9,1,4,999,1,9999,6,2
5414,2017,1,16,3,2,8,2,509,5,99,2,28,4,4,6,9,1,4,100,5,9999,6,5
5415,2017,1,17,3,2,8,2,1220,12,99,1,60,11,11,13,2,1,3,69,11,9999,6,5
5416,2017,1,12,3,2,8,2,1801,18,99,1,45,8,8,10,2,1,4,999,99,9999,6,5
